cornercut	rcorner2	Frequency	S(0,0)	S(0,1)	S(0,2)	S(0,3)	S(1,0)	S(1,1)	S(1,2)	S(1,3)	S(2,0)	S(2,1)	S(2,2)	S(2,3)	S(3,0)	S(3,1)	S(3,2)	S(3,3)	
13.6	4.0	10674000000.0	0.0320341188	0.00062494861	0.999486393	0.000612540744	0.00062494861	0.999999614	0.000617524536	4.2530467e-06	0.999486393	0.000617524536	0.0320341125	0.000620352787	0.000612540744	4.2530467e-06	0.000620352787	0.99999962	
13.6	4.0	10924000000.0	0.0256791445	0.000845491528	0.99966953	0.00083520983	0.000845491528	0.999999287	0.000843497866	8.42304878e-06	0.99966953	0.000843497866	0.0256791379	0.00083742424	0.00083520983	8.42304878e-06	0.00083742424	0.999999301	
13.6	4.0	11174000000.0	0.0214695915	0.00119682037	0.999768074	0.00119291139	0.00119682037	0.99999856	0.00120287372	1.76627173e-05	0.999768074	0.00120287372	0.0214695853	0.00118692069	0.00119291139	1.76627173e-05	0.00118692069	0.999998584	
13.6	4.0	11424000000.0	0.020276691	0.00179684479	0.999791156	0.00180870608	0.00179684479	0.999996733	0.00181772504	3.9695673e-05	0.999791156	0.00181772504	0.0202766863	0.00178777359	0.00180870608	3.9695673e-05	0.00178777359	0.999996765	
13.6	4.0	11674000000.0	0.0238270697	0.00291004271	0.999707464	0.00296454956	0.00291004271	0.999991352	0.00296951098	9.73331852e-05	0.999707464	0.00296951098	0.0238270722	0.00290495863	0.00296454955	9.73331852e-05	0.00290495863	0.999991382	
13.6	4.0	11924000000.0	0.0358870439	0.00520285041	0.999327749	0.00539453172	0.00520285041	0.999971888	0.00539275604	0.000267830843	0.999327749	0.00539275604	0.0358870762	0.00520446787	0.00539453172	0.000267830843	0.00520446787	0.99997187	
13.6	4.0	12174000000.0	0.066199831	0.010680492	0.997684159	0.0113942478	0.010680492	0.999877775	0.0113844995	0.00086956938	0.997684159	0.0113844995	0.0661999772	0.0106899772	0.0113942478	0.00086956938	0.0106899772	0.999877562	
13.6	4.0	12424000000.0	0.14892383	0.0275033447	0.987989588	0.0306893131	0.0275033447	0.999144165	0.0306716421	0.00370865411	0.987989588	0.0306716421	0.14892449	0.0275194783	0.0306893131	0.00370865411	0.0275194783	0.999143178	
13.8	4.0	9424000000.0	0.0775524094	0.000207680072	0.996988235	0.000200873446	0.000207680072	0.99999996	0.000192155857	2.5587948e-07	0.996988235	0.000192155857	0.0775524058	0.000217084196	0.000200873446	2.5587948e-07	0.000217084196	0.999999956	
13.8	4.0	9674000000.0	0.0634822761	0.000246935876	0.997982906	0.00024155212	0.000246935876	0.999999943	0.000232017012	4.18421466e-07	0.997982906	0.000232017012	0.0634822714	0.000257087734	0.00024155212	4.18421466e-07	0.000257087734	0.999999938	
13.8	4.0	9924000000.0	0.0508338638	0.000299390888	0.998707035	0.000294768575	0.000299390888	0.999999914	0.000285653373	7.04985826e-07	0.998707035	0.000285653373	0.0508338578	0.000309088172	0.000294768575	7.04985826e-07	0.000309088172	0.999999909	
13.8	4.0	10174000000.0	0.0394904148	0.000371091663	0.999219813	0.000366529803	0.000371091663	0.999999867	0.000359255308	1.22776345e-06	0.999219813	0.000359255308	0.0394904072	0.000378922709	0.000366529803	1.22776345e-06	0.000378922709	0.999999861	
13.8	4.0	10424000000.0	0.0294102233	0.000471653177	0.999567206	0.000466522977	0.000471653177	0.999999782	0.000462509229	2.21876145e-06	0.999567206	0.000462509229	0.0294102139	0.000476169587	0.000466522977	2.21876145e-06	0.000476169587	0.999999778	
13.8	4.0	10674000000.0	0.0206395704	0.00061712017	0.999786604	0.000610962814	0.00061712017	0.999999623	0.000611361521	4.18128018e-06	0.999786604	0.000611361521	0.0206395586	0.000617118291	0.000610962814	4.18128018e-06	0.000617118291	0.999999623	
13.8	4.0	10924000000.0	0.0133467609	0.000835840475	0.999910236	0.000828398191	0.000835840475	0.999999303	0.000833760319	8.26973299e-06	0.999910236	0.000833760319	0.0133467459	0.000830731865	0.000828398191	8.26973299e-06	0.000830731865	0.999999312	
13.8	4.0	11174000000.0	0.00789418257	0.00118126179	0.999967455	0.0011725426	0.00118126179	0.999998603	0.00118245704	1.73133394e-05	0.999967455	0.00118245704	0.00789416264	0.00117147152	0.0011725426	1.73133394e-05	0.00117147152	0.999998626	
13.8	4.0	11424000000.0	0.00499267818	0.00176195137	0.999984447	0.00175328437	0.00176195137	0.999996888	0.00176605894	3.88294256e-05	0.999984447	0.00176605894	0.00499264851	0.00174923151	0.00175328437	3.88294256e-05	0.00174923151	0.999996932	
13.8	4.0	11674000000.0	0.00606211619	0.00281922954	0.999973675	0.00282003404	0.00281922954	0.99999201	0.0028325654	9.49372037e-05	0.999973675	0.0028325654	0.00606207381	0.00280673017	0.00282003404	9.49372037e-05	0.00280673017	0.99999208	
13.8	4.0	11924000000.0	0.0141973457	0.00495719504	0.999874329	0.00501874131	0.00495719504	0.999975045	0.0050268168	0.000260149824	0.999874329	0.0050268168	0.0141972971	0.00494914512	0.00501874131	0.000260149824	0.00494914512	0.999975125	
13.8	4.0	12174000000.0	0.037349018	0.00997693171	0.999198785	0.0103585172	0.00997693171	0.999896232	0.0103577546	0.000839012675	0.999198785	0.0103577546	0.0373489667	0.00997791548	0.0103585172	0.000839012675	0.00997791548	0.999896214	
13.8	4.0	12424000000.0	0.10304123	0.025095178	0.99398667	0.0272623607	0.025095178	0.999307359	0.0272495525	0.00353493418	0.99398667	0.0272495525	0.103041172	0.0251093236	0.0272623607	0.00353493418	0.0251093236	0.999306655	
14.0	4.0	9424000000.0	0.0685239119	0.000205729789	0.997649432	0.0002039643	0.000205729789	0.99999996	0.000192087819	2.5235419e-07	0.997649432	0.000192087819	0.0685239069	0.000218446412	0.0002039643	2.5235419e-07	0.000218446412	0.999999955	
14.0	4.0	9674000000.0	0.0542348164	0.0002479892	0.998528149	0.000243826537	0.0002479892	0.999999942	0.000235132123	4.12819926e-07	0.998528149	0.000235132123	0.0542348112	0.000257333303	0.000243826537	4.12819926e-07	0.000257333303	0.999999937	
14.0	4.0	9924000000.0	0.0412908112	0.00030383286	0.999147081	0.000296587305	0.00030383286	0.999999911	0.000292376793	6.95556695e-07	0.999147081	0.000292376793	0.0412908062	0.00030855277	0.000296587305	6.95556695e-07	0.00030855277	0.999999908	
14.0	4.0	10174000000.0	0.0295618189	0.000378739678	0.999562814	0.000368437728	0.000378739678	0.99999986	0.000369398212	1.21090531e-06	0.999562814	0.000369398212	0.0295618144	0.000378150825	0.000368437728	1.21090531e-06	0.000378150825	0.999999861	
14.0	4.0	10424000000.0	0.0189854202	0.000481540053	0.999819535	0.000468947915	0.000481540053	0.999999771	0.000475029279	2.18674958e-06	0.999819535	0.000475029279	0.0189854168	0.000475678043	0.000468947915	2.18674958e-06	0.000475678043	0.999999777	
14.0	4.0	10674000000.0	0.00957608033	0.000627132721	0.999953763	0.000613543412	0.000627132721	0.999999609	0.000623901312	4.11666655e-06	0.999953763	0.000623901312	0.0095760789	0.000616851296	0.000613543412	4.11666655e-06	0.000616851296	0.999999622	
14.0	4.0	10924000000.0	0.00145235788	0.00084198028	0.999998248	0.000828590185	0.00084198028	0.999999291	0.000841601792	8.13062989e-06	0.999998248	0.000841601792	0.00145236511	0.000828961939	0.000828590185	8.13062989e-06	0.000828961939	0.999999313	
14.0	4.0	11174000000.0	0.00510456383	0.00117593487	0.999985604	0.00116261995	0.00117593487	0.999998617	0.00117598651	1.69915947e-05	0.999985604	0.00117598651	0.00510456256	0.00116257328	0.00116261995	1.69915947e-05	0.00116257328	0.999998648	
14.0	4.0	11424000000.0	0.00952515855	0.0017296796	0.999951671	0.00171335858	0.0017296796	0.999997017	0.00172433811	3.80195276e-05	0.999951671	0.00172433811	0.00952515003	0.00171878141	0.00171335858	3.80195276e-05	0.00171878141	0.999997054	
14.0	4.0	11674000000.0	0.0106595687	0.00272498995	0.999935826	0.00270019008	0.00272498995	0.999992622	0.00270605286	9.26700372e-05	0.999935826	0.00270605286	0.0106595488	0.00271924607	0.00270019008	9.26700372e-05	0.00271924607	0.999992653	
14.0	4.0	11924000000.0	0.00600004735	0.00471080834	0.999959918	0.00468723911	0.00471080834	0.999977892	0.00468607022	0.000252825647	0.999959918	0.00468607022	0.00600000962	0.00471201914	0.00468723911	0.000252825647	0.00471201914	0.999977881	
14.0	4.0	12174000000.0	0.010852471	0.00930125477	0.999853493	0.00941822559	0.00930125477	0.999912136	0.00941013002	0.000809771749	0.999853493	0.00941013002	0.0108526009	0.00930929349	0.00941822559	0.000809771749	0.00930929349	0.999911985	
14.0	4.0	12424000000.0	0.0617225734	0.0228390708	0.997540413	0.0241210488	0.0228390708	0.999442718	0.0241098693	0.0033680201	0.997540413	0.0241098693	0.0617228892	0.0228500192	0.0241210488	0.0033680201	0.0228500192	0.999442198	
14.2	4.0	9424000000.0	0.0594898587	0.00021392155	0.998228865	0.000208097565	0.00021392155	0.999999957	0.00020155923	2.50927906e-07	0.998228865	0.00020155923	0.0594898559	0.000220842324	0.000208097565	2.50927906e-07	0.000220842324	0.999999954	
14.2	4.0	9674000000.0	0.0450321003	0.000255633313	0.998985477	0.000249519582	0.000255633313	0.999999937	0.000244446104	4.09587237e-07	0.998985477	0.000244446104	0.0450320974	0.000260985737	0.000249519582	4.09587237e-07	0.000260985737	0.999999935	
14.2	4.0	9924000000.0	0.0318464674	0.000310357545	0.999492678	0.000303963828	0.000310357545	0.999999907	0.000301008542	6.88731492e-07	0.999492678	0.000301008542	0.0318464645	0.000313516708	0.000303963828	6.88731492e-07	0.000313516708	0.999999905	
14.2	4.0	10174000000.0	0.0197907794	0.000383679168	0.999803999	0.000377352217	0.000383679168	0.999999855	0.000376950765	1.19683248e-06	0.999803999	0.000376950765	0.0197907766	0.000384215533	0.000377352217	1.19683248e-06	0.000384215533	0.999999855	
14.2	4.0	10424000000.0	0.00878504539	0.000484457062	0.999961179	0.000478799911	0.000484457062	0.999999767	0.000481121721	2.15760257e-06	0.999961179	0.000481121721	0.0087850429	0.000482196801	0.000478799911	2.15760257e-06	0.000482196801	0.999999769	
14.2	4.0	10674000000.0	0.00118243869	0.000627345217	0.99999891	0.000622897983	0.000627345217	0.999999606	0.000627810295	4.05482024e-06	0.99999891	0.000627810295	0.00118244063	0.00062242555	0.000622897983	4.05482024e-06	0.00062242555	0.999999612	
14.2	4.0	10924000000.0	0.0100343147	0.000837836774	0.999948956	0.000834281841	0.000837836774	0.999999295	0.000841321339	7.99397062e-06	0.999948956	0.000841321339	0.0100343159	0.00083075236	0.000834281841	7.99397062e-06	0.00083075236	0.999999307	
14.2	4.0	11174000000.0	0.0175582907	0.00116301691	0.999844495	0.00115750204	0.00116301691	0.999998644	0.00116584716	1.66719928e-05	0.999844495	0.00116584716	0.0175582907	0.00115465156	0.00115750204	1.66719928e-05	0.00115465156	0.999998663	
14.2	4.0	11424000000.0	0.0233078244	0.00169632811	0.999725484	0.00168043277	0.00169632811	0.999997134	0.0016888763	3.72133114e-05	0.999725484	0.0016888763	0.0233078218	0.00168795863	0.00168043277	3.72133114e-05	0.00168795863	0.999997163	
14.2	4.0	11674000000.0	0.0263701592	0.00264054788	0.999645387	0.00259650191	0.00264054788	0.999993121	0.00260344539	9.04197543e-05	0.999645387	0.00260344539	0.02637015	0.00263379464	0.00259650191	9.04197543e-05	0.00263379464	0.999993157	
14.2	4.0	11924000000.0	0.0247506779	0.00449097226	0.999673903	0.00439565624	0.00449097226	0.999980209	0.00439918861	0.000245598985	0.999673903	0.00439918861	0.0247506506	0.00448766297	0.00439565624	0.000245598985	0.00448766297	0.999980239	
14.2	4.0	12174000000.0	0.0133867472	0.0086833731	0.999835903	0.00857677012	0.0086833731	0.999925227	0.00857491602	0.000781161498	0.999835903	0.00857491602	0.0133866856	0.00868529902	0.00857677012	0.000781161498	0.00868529902	0.999925194	
14.2	4.0	12424000000.0	0.024724896	0.0207456126	0.999252515	0.0212769949	0.0207456126	0.999553405	0.0212680252	0.00320632954	0.999252515	0.0212680252	0.0247254032	0.0207542038	0.0212769949	0.00320632954	0.0207542038	0.999553036	
14.4	4.0	9424000000.0	0.050460325	0.000209872043	0.998726022	0.000212302	0.000209872043	0.999999958	0.000199540514	2.47117469e-07	0.998726022	0.000199540514	0.0504603196	0.000223264236	0.000212302	2.47117469e-07	0.000223264236	0.999999953	
14.4	4.0	9674000000.0	0.0358733027	0.00025468088	0.999356281	0.000255770348	0.00025468088	0.999999937	0.000245771046	4.04101832e-07	0.999356281	0.000245771046	0.0358732971	0.000265104895	0.000255770348	4.04101832e-07	0.000265104895	0.999999932	
14.4	4.0	9924000000.0	0.0224937844	0.000313301697	0.999746885	0.000312331812	0.000313301697	0.999999904	0.000306596514	6.80021443e-07	0.999746885	0.000306596514	0.0224937789	0.000319300576	0.000312331812	6.80021443e-07	0.000319300576	0.9999999	
14.4	4.0	10174000000.0	0.0101719463	0.000390730733	0.999948113	0.000387687955	0.000390730733	0.999999849	0.000387146788	1.18150477e-06	0.999948113	0.000387146788	0.0101719415	0.000391390981	0.000387687955	1.18150477e-06	0.000391390981	0.999999848	
14.4	4.0	10424000000.0	0.00118597412	0.000495032892	0.999999054	0.000490635792	0.000495032892	0.999999755	0.000495513939	2.1281189e-06	0.999999054	0.000495513939	0.00118597686	0.000490143319	0.000490635792	2.1281189e-06	0.000490143319	0.99999976	
14.4	4.0	10674000000.0	0.0116147733	0.000639759559	0.99993214	0.000635180703	0.000639759559	0.999999587	0.000644921521	3.9938607e-06	0.99993214	0.000644921521	0.0116147742	0.000629922496	0.000635180703	3.9938607e-06	0.000629922496	0.9999996	
14.4	4.0	10924000000.0	0.0210752065	0.00084868945	0.999777176	0.000844639807	0.00084868945	0.999999272	0.000857904536	7.85970781e-06	0.999777176	0.000857904536	0.0210752038	0.000835346477	0.000844639807	7.85970781e-06	0.000835346477	0.999999294	
14.4	4.0	11174000000.0	0.0294186876	0.00116575209	0.999565824	0.00116029183	0.00116575209	0.99999863	0.00117505685	1.63565058e-05	0.999565824	0.00117505685	0.0294186795	0.00115107423	0.00116029183	1.63565058e-05	0.00115107423	0.999998664	
14.4	4.0	11424000000.0	0.0363097224	0.00167750649	0.999337795	0.00166149553	0.00167750649	0.999997189	0.00167526311	3.64132377e-05	0.999337795	0.00167526311	0.0363097065	0.00166410609	0.00166149553	3.64132377e-05	0.00166410609	0.999997234	
14.4	4.0	11674000000.0	0.0410441494	0.00256949273	0.999150856	0.00251847077	0.00256949273	0.999993498	0.00252861056	8.81807523e-05	0.999150856	0.00252861056	0.0410441221	0.00255995333	0.00251847077	8.81807523e-05	0.00255995333	0.999993548	
14.4	4.0	11924000000.0	0.042068905	0.00428806345	0.999096877	0.00415325805	0.00428806345	0.999982135	0.00415752245	0.000238418914	0.999096877	0.00415752245	0.0420688615	0.00428435673	0.00415325805	0.000238418914	0.00428435673	0.999982169	
14.4	4.0	12174000000.0	0.0354502902	0.0081047251	0.999307834	0.00783863082	0.0081047251	0.99993617	0.00783594082	0.000752923347	0.999307834	0.00783594082	0.0354502151	0.00810765418	0.00783863082	0.000752923347	0.00810765418	0.999936125	
14.4	4.0	12424000000.0	0.00817539708	0.0188022844	0.999614526	0.0187199518	0.0188022844	0.999643463	0.0187116415	0.00304892045	0.999614526	0.0187116415	0.00817443223	0.018810974	0.0187199518	0.00304892045	0.018810974	0.999643144	
14.6	4.0	9424000000.0	0.0414516804	0.000217297388	0.999140463	0.000216493543	0.000217297388	0.999999955	0.000208516479	2.45482784e-07	0.999140463	0.000208516479	0.0414516771	0.000225565618	0.000216493543	2.45482784e-07	0.000225565618	0.999999951	
14.6	4.0	9674000000.0	0.0267880957	0.000261180961	0.999641067	0.000259801599	0.000261180961	0.999999934	0.000254280345	4.00212338e-07	0.999641067	0.000254280345	0.0267880927	0.000266856006	0.000259801599	4.00212338e-07	0.000266856006	0.999999931	
14.6	4.0	9924000000.0	0.0132704677	0.00031858052	0.999911843	0.000316576735	0.00031858052	0.9999999	0.000314451403	6.71923781e-07	0.999911843	0.000314451403	0.0132704654	0.000320771238	0.000316576735	6.71923781e-07	0.000320771238	0.999999898	
14.6	4.0	10174000000.0	0.000742630926	0.000394687738	0.999999569	0.000392734872	0.000394687738	0.999999844	0.000394412383	1.16536591e-06	0.999999569	0.000394412383	0.000742628744	0.000393015526	0.000392734872	1.16536591e-06	0.000393015526	0.999999846	
14.6	4.0	10424000000.0	0.010901254	0.000497669873	0.999940332	0.000497144089	0.000497669873	0.99999975	0.000502425709	2.09595662e-06	0.999940332	0.000502425709	0.0109012528	0.000492364092	0.000497144089	2.09595662e-06	0.000492364092	0.999999755	
14.6	4.0	10674000000.0	0.0217159567	0.000640906213	0.999763768	0.00064355269	0.000640906213	0.999999582	0.00065162606	3.92800875e-06	0.999763768	0.00065162606	0.0217159525	0.00063284003	0.00064355269	3.92800875e-06	0.00063284003	0.999999593	
14.6	4.0	10924000000.0	0.0316953051	0.000847331933	0.999496853	0.000854290424	0.000847331933	0.999999268	0.000863785288	7.7184268e-06	0.999496853	0.000863785288	0.0316952963	0.000837981918	0.000854290424	7.7184268e-06	0.000837981918	0.999999284	
14.6	4.0	11174000000.0	0.040745206	0.00115843989	0.999168215	0.001167902	0.00115843989	0.999998636	0.00117700949	1.60335478e-05	0.999168215	0.00117700949	0.0407451901	0.00114974901	0.001167902	1.60335478e-05	0.00114974901	0.999998657	
14.6	4.0	11424000000.0	0.0486241114	0.0016544711	0.998814405	0.00165645304	0.0016544711	0.999997248	0.00166311959	3.56127034e-05	0.998814405	0.00166311959	0.0486240837	0.00164858833	0.00165645304	3.56127034e-05	0.00164858833	0.999997269	
14.6	4.0	11674000000.0	0.0548033219	0.00250449944	0.998490973	0.00246993417	0.00250449944	0.999993804	0.00247216963	8.59788764e-05	0.998490973	0.00247216963	0.0548032729	0.00250336682	0.00246993417	8.59788764e-05	0.00250336682	0.999993813	
14.6	4.0	11924000000.0	0.0580998472	0.00410852174	0.99829443	0.00396985323	0.00410852174	0.999983668	0.00396624276	0.000231452685	0.99829443	0.00396624276	0.0580997559	0.00411329711	0.00396985323	0.000231452685	0.00411329711	0.999983634	
14.6	4.0	12174000000.0	0.055517949	0.00758540664	0.99840274	0.00722406889	0.00758540664	0.999944941	0.00721458772	0.000725877398	0.99840274	0.00721458772	0.0555177634	0.00759578166	0.00722406889	0.000725877398	0.00759578166	0.999944793	
14.6	4.0	12424000000.0	0.0372864179	0.0170427579	0.999023221	0.0164885502	0.0170427579	0.999714807	0.0164753016	0.00290076459	0.999023221	0.0164753016	0.0372860005	0.0170564779	0.0164885502	0.00290076459	0.0170564779	0.999714354	
14.8	4.0	9424000000.0	0.0324714878	0.000227368189	0.999472611	0.000223326209	0.000227368189	0.99999995	0.000220209715	2.44895761e-07	0.999472611	0.000220209715	0.0324714867	0.000230552459	0.000223326209	2.44895761e-07	0.000230552459	0.999999948	
14.8	4.0	9674000000.0	0.0177916441	0.000270191339	0.999841644	0.000267043075	0.000270191339	0.999999928	0.000265433472	3.97540249e-07	0.999841644	0.000265433472	0.0177916434	0.00027182098	0.000267043075	3.97540249e-07	0.00027182098	0.999999927	
14.8	4.0	9924000000.0	0.00419787454	0.000325529433	0.999991083	0.000324232048	0.000325529433	0.999999894	0.000324169933	6.65067959e-07	0.999991083	0.000324169933	0.00419787431	0.000325594257	0.000324232048	6.65067959e-07	0.000325594257	0.999999894	
14.8	4.0	10174000000.0	0.00847299448	0.000398879699	0.999963944	0.000400961743	0.000398879699	0.99999984	0.00040218525	1.15024666e-06	0.999963944	0.00040218525	0.00847299392	0.000397657999	0.000400961743	1.15024666e-06	0.000397657999	0.999999841	
14.8	4.0	10424000000.0	0.0203363909	0.000498831035	0.999792942	0.000506240597	0.000498831035	0.999999746	0.000508262089	2.06419978e-06	0.999792942	0.000508262089	0.0203363896	0.000496823425	0.000506240597	2.06419978e-06	0.000496823425	0.999999748	
